Date,ESTX50,FTSE,SP500,HangSeng ,Nikkei,SPASX200,GBP/EUR (FTSE),USD/EUR(SP500),HKD/EUR(HangSeng),JPY/EUR(Nikkei),AUD/EUR (S&P ASX200)
09/04/2013,2595.13,6276.94,1563.109985,21800.240234,13309.129883,4905.5,1.1722,0.768,0.0989,0.0081,0.7997
08/04/2013,2589.25,6249.78,1553.26001,21733.779297,13082.610352,4891.399902,1.1794,0.7695,0.0991,0.0082,0.7976
05/04/2013,2585.28,6344.12,1559.97998,22230.929688,12880.820312,4919.899902,1.1779,0.7732,0.0996,0.0082,0.8064
04/04/2013,2621.43,6420.28,1553.689941,22337.490234,12188.219727,4949.899902,1.1779,0.7784,0.1003,0.008,0.814
03/04/2013,2639.01,6490.66,1570.25,22527.119141,12112.089844,4989.799805,1.1773,0.7795,0.1004,0.0081,0.8147
02/04/2013,2679.8,6411.74,1562.170044,22203.929688,12051.570312,4966.5,1.185,0.7783,0.1002,0.0082,0.8116
01/04/2013,2624.02,6387.56,1569.180054,22299.630859,12371.339844,4995,1.1861,0.7804,0.1005,0.0081,0.8126
29/03/2013,2624.02,6387.56,1562.859985,22390.349609,12405.530273,4995,1.1849,0.7802,0.1005,0.008,0.8117
28/03/2013,2624.02,6387.56,1562.859985,22390.349609,12457.129883,4995,1.1835,0.7825,0.1008,0.008,0.8171
27/03/2013,2612.46,6399.37,1563.75,22385.470703,12476.580078,4959.200195,1.1786,0.7776,0.1002,0.008,0.8147
26/03/2013,2641.12,6378.38,1551.689941,22208.060547,12461.790039,4981,1.1807,0.7781,0.1003,0.008,0.8138
25/03/2013,2649.28,6392.76,1556.890015,22327.529297,12507.610352,4968.799805,1.1745,0.771,0.0993,0.008,0.8046
22/03/2013,2681.67,6388.55,1545.900024,22186.240234,12498.509766,4956.299805,1.1763,0.7754,0.0999,0.008,0.8092
21/03/2013,2683.92,6432.7,1558.709961,22285.810547,12592,4967.299805,1.167,0.7727,0.0995,0.0082,0.8017
20/03/2013,2708.9,6441.32,1548.339966,21990.039062,12405.610352,4987.399902,1.1732,0.7772,0.1001,0.0082,0.8054
19/03/2013,2671.96,6457.92,1552.099976,22138.099609,12405.610352,5023.100098,1.1651,0.7713,0.0994,0.0082,0.8019
18/03/2013,2705.47,6489.65,1560.699951,22185.320312,12365.44043,5101.700195,1.1703,0.7739,0.0997,0.0082,0.8006
15/03/2013,2725.72,6529.41,1563.209961,22705.919922,12437.679688,5032.200195,1.1596,0.7689,0.0991,0.0082,0.7984
14/03/2013,2744.7,6481.5,1554.52002,22484.25,12332.160156,5089.700195,1.1512,0.7716,0.0994,0.0082,0.7942
13/03/2013,2704.73,6510.62,1552.47998,22901.119141,12252.290039,5120.799805,1.1435,0.7675,0.0989,0.0083,0.7919
12/03/2013,2711.85,6503.63,1556.219971,23133,12433.599609,5150.5,1.1434,0.7667,0.0988,0.0083,0.7877
11/03/2013,2718.71,6483.58,1551.150024,23131.439453,12363.089844,5120.799805,1.1477,0.7695,0.0992,0.008,0.7856
08/03/2013,2728.78,6439.16,1544.26001,22839.269531,12066.5,5109.200195,1.1454,0.763,0.0984,0.008,0.7834
07/03/2013,2690.85,6427.64,1541.459961,22729.289062,12037.25,5120,1.158,0.7705,0.0993,0.008,0.7884
06/03/2013,2679.89,6431.95,1539.790039,22750.580078,11811.05957,5075.399902,1.159,0.7663,0.0988,0.008,0.7857
05/03/2013,2683.02,6345.63,1525.199951,22621.599609,11732.570312,5010.5,1.1601,0.7675,0.099,0.008,0.7823
04/03/2013,2619.78,6378.6,1518.199951,22866.509766,11695.450195,5086.100098,1.1558,0.7683,0.0991,0.008,0.7834
01/03/2013,2616.75,6360.81,1514.680054,22957.089844,11464.709961,5104.100098,1.1607,0.7654,0.0987,0.008,0.7818
28/02/2013,2633.55,6325.88,1515.98999,22826.419922,11396.730469,5036.600098,1.1536,0.7611,0.0981,0.0081,0.7787
27/02/2013,2611.89,6270.44,1496.939941,22656.400391,11418.55957,5011.600098,1.1579,0.7656,0.0987,0.008,0.783
26/02/2013,2570.52,6355.37,1487.849976,22639.970703,11449.660156,5036.799805,1.1591,0.7644,0.0986,0.0079,0.7844
25/02/2013,2651.86,6335.7,1515.599976,22852.890625,11564.549805,5016.799805,1.1403,0.7565,0.0975,0.0081,0.7793
22/02/2013,2630.05,6291.54,1502.420044,22840.320312,11238.75,4980.100098,1.156,0.7582,0.0978,0.0081,0.7766
21/02/2013,2579.76,6395.37,1511.949951,23026.179688,11404.730469,5069.200195,1.1466,0.7527,0.0971,0.008,0.7721
20/02/2013,2640.35,6379.07,1530.939941,23310.929688,11485.650391,5081.899902,1.1519,0.7467,0.0963,0.0079,0.7732
19/02/2013,2662.37,6318.19,1519.790039,23368.220703,11336.450195,5063.399902,1.1582,0.749,0.0966,0.008,0.7718
18/02/2013,2616.65,6328.26,1521.380005,23477.490234,11318.219727,5041.200195,1.1613,0.7491,0.0966,0.0079,0.7709
15/02/2013,2615.26,6327.36,1521.380005,23315.410156,11239.209961,5031.899902,1.1596,0.7486,0.0965,0.0079,0.7754
14/02/2013,2635.35,6359.11,1520.329956,23460.310547,11273.400391,5003.700195,1.1553,0.7434,0.0958,0.008,0.77
13/02/2013,2656.86,6338.38,1519.430054,23215.160156,11333.719727,4959,1.1642,0.7432,0.0958,0.0081,0.7658
12/02/2013,2648.83,6277.06,1517.01001,23215.160156,11346.719727,4959.5,1.1681,0.7459,0.0962,0.0082,0.7647
11/02/2013,2622.61,6263.93,1517.930054,23215.160156,11179.969727,4971.299805,1.1823,0.7484,0.0965,0.0081,0.7711
08/02/2013,2630.3,6228.42,1509.390015,23101.089844,11179.969727,4932.899902,1.1724,0.7464,0.0963,0.0082,0.7672
07/02/2013,2597.92,6295.34,1512.119995,23259.820312,11406.320312,4914.899902,1.1579,0.7396,0.0954,0.0083,0.7635
06/02/2013,2617.35,6282.76,1511.290039,23292.429688,11236.700195,4882.700195,1.1527,0.7361,0.0949,0.0085,0.7643
05/02/2013,2651.21,6246.84,1495.709961,23406.990234,11105.240234,4896,1.1662,0.7398,0.0954,0.0084,0.7718
04/02/2013,2625.17,6347.24,1513.170044,23866.800781,11254.160156,4921.100098,1.1494,0.7328,0.0945,0.0083,0.7634
01/02/2013,2710.08,6276.88,1498.109985,23763.339844,11193.719727,4878.799805,1.1675,0.7364,0.095,0.0083,0.7678
31/01/2013,2702.98,6323.11,1501.959961,23799.169922,11057.5,4896.700195,1.1646,0.737,0.095,0.0083,0.7676
30/01/2013,2732.12,6339.19,1507.839966,23767.330078,10913.969727,4889.100098,1.1677,0.741,0.0955,0.0085,0.7756
29/01/2013,2749.27,6294.41,1500.180054,23659.109375,10751.009766,4842.399902,1.1663,0.7432,0.0958,0.0084,0.774
28/01/2013,2744.5,6284.45,1502.959961,23621.949219,11002.860352,4810.200195,1.1712,0.7429,0.0958,0.0084,0.7736
25/01/2013,2744.18,6264.91,1494.819946,23653.539062,10797.299805,4810.200195,1.1801,0.7474,0.0964,0.0084,0.7814
24/01/2013,2722.96,6197.64,1494.810059,23585.099609,10441.110352,4783.700195,1.1893,0.7507,0.0968,0.0084,0.7921
23/01/2013,2708.28,6179.17,1492.560059,23700.449219,10575.599609,4788.600098,1.1888,0.7506,0.0968,0.0088,0.7931
22/01/2013,2716.7,6180.98,1485.97998,23596.380859,10765.099609,4777.5,1.1887,0.7511,0.0969,0.0087,0.7898
21/01/2013,2726.63,6154.41,1480.949951,23565.960938,10941.450195,4773.299805,1.1902,0.7514,0.0969,0.0087,0.7894
18/01/2013,2709.59,6132.36,1480.949951,23509.490234,10791.969727,4756.600098,1.1957,0.7474,0.0964,0.0087,0.7878
17/01/2013,2718.93,6103.98,1472.630005,23471.669922,10660.94043,4738.399902,1.2042,0.7525,0.0971,0.0087,0.7952
16/01/2013,2702.54,6117.31,1472.329956,23390.189453,10806.410156,4715.299805,1.2074,0.7516,0.097,0.0088,0.7938
15/01/2013,2701.59,6107.86,1470.670044,23388.470703,10914.650391,4720.899902,1.2013,0.7476,0.0964,0.0087,0.7898
14/01/2013,2715.16,6121.58,1472.050049,23326.820312,10786.139648,4709.5,1.2069,0.7482,0.0965,0.0088,0.7894
11/01/2013,2717.79,6101.51,1472.119995,23478.810547,10786.139648,4723.5,1.2184,0.7541,0.0973,0.0088,0.7987
10/01/2013,2708.27,6098.65,1461.02002,23240.070312,10635.110352,4708.100098,1.2267,0.7655,0.0987,0.0087,0.8048
09/01/2013,2706.39,6053.63,1457.150024,23154.710938,10405.669922,4690.799805,1.2271,0.7644,0.0986,0.0089,0.8026
08/01/2013,2691.45,6064.58,1461.890015,23264.029297,10544.209961,4721.399902,1.2283,0.7623,0.0983,0.0089,0.8004
07/01/2013,2695.56,6089.84,1466.469971,23345.199219,10743.69043,4726.799805,1.2286,0.7644,0.0986,0.009,0.801
04/01/2013,2709.35,6047.34,1459.369995,23370.359375,10604.5,4740.700195,1.2339,0.766,0.0988,0.009,0.8018
03/01/2013,2701.22,6027.37,1462.420044,23390.539062,10406.360352,4705.899902,1.2324,0.7584,0.0978,0.009,0.7962
02/01/2013,2711.25,5897.81,1426.189941,22860.25,10406.360352,4648.899902,1.2301,0.7573,0.0977,0.009,0.7873
01/01/2013,2635.93,5925.37,1402.430054,22584.439453,10406.360352,4666,1.2306,0.7581,0.0978,0.0091,0.788
31/12/2012,2635.93,5925.37,1402.430054,22584.439453,10406.360352,4666,1.2237,0.7567,0.0976,0.009,0.7845
28/12/2012,2626.85,5954.3,1418.099976,22706.330078,10406.360352,4651.799805,1.2161,0.7555,0.0975,0.009,0.7836
27/12/2012,2659.95,5954.18,1419.829956,22705.460938,10295.259766,4635.200195,1.2201,0.7562,0.0976,0.0091,0.7846
26/12/2012,2648.53,5939.99,1426.660034,22541.179688,10131.219727,4625.700195,1.2226,0.7583,0.0978,0.0093,0.7862
25/12/2012,2648.53,5939.99,1430.150024,22494.710938,10092.349609,4625.700195,1.2222,0.7581,0.0978,0.0094,0.7855
24/12/2012,2648.53,5939.99,1430.150024,22494.710938,10145.580078,4625.700195,1.2258,0.7589,0.0979,0.0094,0.7887
21/12/2012,2651.09,5958.34,1443.670044,22565.089844,10145.580078,4634.100098,1.2291,0.7551,0.0974,0.0094,0.7915
20/12/2012,2658.3,5961.59,1435.810059,22602.990234,10093.110352,4619.700195,1.2277,0.7558,0.0975,0.0094,0.7919
19/12/2012,2654.69,5935.9,1446.790039,22654.650391,10025.400391,4604.299805,1.2284,0.7559,0.0975,0.0093,0.7961
18/12/2012,2643.5,5912.15,1430.469971,22525.460938,9848.870117,4579.100098,1.2309,0.7597,0.098,0.0093,0.8017
17/12/2012,2628.01,5921.76,1413.540039,22590.759766,9895.679688,4583.100098,1.2271,0.7591,0.0979,0.0093,0.8007
14/12/2012,2630.54,5929.61,1419.449951,22396.720703,9703.55957,4582.799805,1.2317,0.7646,0.0987,0.0094,0.8046
13/12/2012,2627.66,5945.85,1428.47998,22500.990234,9681.200195,4583.799805,1.2348,0.7648,0.0987,0.0094,0.8071
12/12/2012,2630.34,5924.97,1427.839966,22412.900391,9606.25,4576,1.2389,0.7689,0.0992,0.0094,0.8095
11/12/2012,2624.03,5921.63,1418.550049,22295.990234,9510.599609,4557.899902,1.2417,0.7726,0.0997,0.0094,0.81
10/12/2012,2596.02,5914.4,1418.069946,22377.560547,9584.459961,4552.200195,1.2439,0.7759,0.1001,0.0093,0.8136
07/12/2012,2601.37,5901.42,1413.949951,22294.730469,9547.139648,4516.100098,1.2374,0.7709,0.0995,0.0094,0.8078
06/12/2012,2603.41,5892.08,1409.430054,22355.890625,9535.69043,4520.399902,1.2311,0.7651,0.0987,0.0094,0.7997
05/12/2012,2592.09,5869.04,1407.050049,21819.009766,9380.370117,4503.600098,1.229,0.7636,0.0985,0.0095,0.7991
04/12/2012,2590.83,5871.24,1409.459961,21786.070312,9419.150391,4531.5,1.2324,0.766,0.0988,0.0096,0.7979
03/12/2012,2582.36,5866.82,1416.339966,22070.439453,9484.200195,4506,1.2334,0.7704,0.0994,0.0096,0.8033
30/11/2012,2575.25,5870.3,1415.949951,21949.400391,9446.769531,4477.700195,1.236,0.7706,0.0994,0.0096,0.8038
29/11/2012,2581.69,5803.28,1409.959961,21821.050781,9370.290039,4447.100098,1.2373,0.7727,0.0997,0.0098,0.8094
28/11/2012,2546.84,5799.71,1398.77002,21764.910156,9375.480469,4453.200195,1.2379,0.7727,0.0997,0.0099,0.807
27/11/2012,2543.45,5786.72,1406.290039,21969.710938,9371.129883,4424.200195,1.2354,0.7709,0.0995,0.0099,0.8065
26/11/2012,2542.52,5819.14,1409.150024,21986.359375,9466.05957,4413,1.2363,0.7712,0.0995,0.0099,0.8066
23/11/2012,2557.03,5791.03,1391.030029,21729.720703,9336.320312,4413.100098,1.237,0.776,0.1001,0.0099,0.8059
22/11/2012,2535.09,5752.03,1387.790039,21595.589844,9336.320312,4376.200195,1.2433,0.7795,0.1006,0.0099,0.808
21/11/2012,2519.68,5748.1,1387.790039,21367.550781,9213.730469,4387.5,1.2422,0.7801,0.1007,0.0098,0.8101
20/11/2012,2509.62,5737.66,1386.819946,21478,9198.419922,4361.399902,1.2414,0.7802,0.1006,0.0097,0.8124
19/11/2012,2495.21,5605.59,1359.880005,21209.949219,9141.269531,4345.100098,1.2458,0.7842,0.1012,0.0097,0.8121
16/11/2012,2427.32,5677.75,1353.359985,21203.820312,8898.330078,4350.5,1.2407,0.7823,0.1009,0.0097,0.8079
15/11/2012,2461.77,5722.01,1355.410034,21188.939453,8703.820312,4388.399902,1.2435,0.7851,0.1013,0.0096,0.8143
14/11/2012,2472.84,5786.25,1374.640015,21250.970703,8660.269531,4379.799805,1.2489,0.787,0.1015,0.0097,0.8212
13/11/2012,2493.14,5767.27,1380.030029,21372.869141,8710.519531,4446.100098,1.2491,0.7868,0.1015,0.0097,0.8201
12/11/2012,2473.52,5769.68,1379.859985,21367.570312,8701.280273,4458.5,1.2506,0.7865,0.1015,0.0097,0.8176
09/11/2012,2479.82,5776.05,1377.550049,21433.599609,8742.679688,4483.799805,1.2532,0.7842,0.1012,0.0097,0.8157
08/11/2012,2479.13,5791.63,1394.530029,21785.830078,8868.419922,4516.5,1.2519,0.7831,0.101,0.0096,0.815
07/11/2012,2479.1,5884.9,1428.27002,22020.400391,9030.55957,4484.799805,1.2484,0.7803,0.1007,0.0097,0.8141
06/11/2012,2535.94,5839.06,1417.26001,21959.990234,8989.580078,4473,1.2487,0.7816,0.1009,0.0097,0.8101
05/11/2012,2517.67,5868.55,1414.02002,22044.210938,9000.80957,4457.399902,1.2486,0.7799,0.1006,0.0096,0.806
02/11/2012,2547.15,5861.92,1427.589966,22066.289062,9049.219727,4470.100098,1.2458,0.7728,0.0997,0.0097,0.8032
01/11/2012,2533.87,5782.7,1412.199951,21573.929688,8931.709961,4517,1.2446,0.7716,0.0996,0.0096,0.8001
31/10/2012,2503.64,5849.9,1410.98999,21539.490234,8911.080078,4492.399902,1.24,0.7714,0.0995,0.0096,0.799
30/10/2012,2515.99,5795.1,1412.969971,21549.169922,8941.820312,4477.399902,1.2422,0.7749,0.1,0.0097,0.8004
29/10/2012,2478.83,5806.71,1412.969971,21478.119141,8958.790039,4475.399902,1.2439,0.7726,0.0997,0.0098,0.8004
26/10/2012,2496.1,5805.05,1412.969971,21847.699219,9058.929688,4513.299805,1.2455,0.7726,0.0997,0.0098,0.7998
25/10/2012,2483.43,5804.78,1409.73999,21792.669922,8952.129883,4504.799805,1.2365,0.7711,0.0995,0.0099,0.7981
24/10/2012,2490.58,5797.91,1413.199951,21561.589844,8896.410156,4543.100098,1.2283,0.7701,0.0994,0.01,0.7904
23/10/2012,2477.92,5882.91,1433.73999,21440.009766,9066.030273,4539,1.2255,0.7653,0.0987,0.0099,0.7902
22/10/2012,2531.1,5896.15,1433.209961,21440.009766,8874.519531,4558.5,1.2291,0.7678,0.0991,0.0098,0.7921
19/10/2012,2542.24,5917.05,1457.339966,21565.75,8944.030273,4559.399902,1.2277,0.7652,0.0987,0.0098,0.793
18/10/2012,2574.19,5910.91,1460.939941,21490.859375,8886.55957,4567.700195,1.2303,0.7624,0.0983,0.0098,0.7908
17/10/2012,2569.83,5870.54,1454.219971,21421.869141,8777.389648,4491.5,1.2308,0.7635,0.0985,0.0099,0.7863
16/10/2012,2547.9,5805.61,1440.310059,21257.089844,8638.679688,4483.399902,1.241,0.7723,0.0996,0.0099,0.7913
15/10/2012,2485.12,5793.32,1428.75,21137.609375,8517.769531,4486.600098,1.2401,0.7716,0.0998,0.01,0.7907
12/10/2012,2469.09,5829.75,1432.839966,21051.089844,8607.700195,4483.5,1.2409,0.7734,0.1003,0.01,0.7934
11/10/2012,2487.08,5776.71,1432.819946,20813.050781,8514.629883,4490.700195,1.2437,0.7774,0.1001,0.01,0.7947
10/10/2012,2456.54,5810.25,1441.47998,20785.060547,8650.549805,4498.299805,1.2419,0.7763,0.0995,0.01,0.7921
09/10/2012,2472.23,5841.74,1455.900024,20926.830078,8822.389648,4483.899902,1.2352,0.7711,0.099,0.01,0.7859
08/10/2012,2496.09,5871.02,1460.930054,20979.529297,8850.290039,4494.399902,1.239,0.7678,0.099,0.0099,0.7803
05/10/2012,2531.21,5827.78,1461.400024,21007.599609,8850.290039,4452.399902,1.2436,0.7681,0.0999,0.0099,0.7871
04/10/2012,2485.75,5825.81,1451.079956,20914.320312,8783.129883,4438.600098,1.2454,0.7747,0.0998,0.0099,0.7915
03/10/2012,2492.48,5809.45,1446.050049,20951.380859,8778.259766,4433,1.2486,0.7742,0.1001,0.0098,0.7941
02/10/2012,2493.59,5820.45,1444.98999,20840.380859,8826.360352,4393.600098,1.2518,0.7759,0.1004,0.0097,0.8032
01/10/2012,2498.81,5742.07,1440.900024,20840.380859,8815.070312,4387,1.2567,0.7783,0.0999,0.0097,0.8067
28/09/2012,2454.26,5779.42,1447.130005,20757.970703,8986.629883,4383.399902,1.257,0.7743,0.1002,0.0097,0.8087
27/09/2012,2506.06,5768.09,1433.359985,20487.359375,8856.30957,4357.5,1.2558,0.7767,0.0999,0.0097,0.8054
26/09/2012,2498.52,5859.71,1441.599976,20485.990234,8941.75,4363.700195,1.2548,0.7748,0.0997,0.01,0.8042
25/09/2012,2568.48,5838.84,1456.939941,20694.330078,9031.370117,4385.5,1.2543,0.7732,0.0994,0.01,0.8061
24/09/2012,2557.89,5852.62,1459.76001,20611.099609,9071.320312,4408.299805,1.2515,0.7705,0.0995,0.01,0.8049
21/09/2012,2577.08,5854.64,1460.339966,20697.269531,9113.299805,4397.799805,1.2504,0.7712,0.0989,0.01,0.8043
20/09/2012,2553.03,5888.48,1461.050049,20816.769531,9174.19043,4413.299805,1.2432,0.7666,0.0989,0.01,0.8026
19/09/2012,2567.67,5868.16,1459.5,20609.519531,9166.519531,4394.700195,1.2449,0.7665,0.0983,0.0101,0.8012
18/09/2012,2553.4,5893.52,1461.189941,20622.119141,9155.490234,4402.5,1.2385,0.7624,0.0983,0.0102,0.7985
17/09/2012,2583.57,5915.55,1465.420044,20758.490234,9097.919922,4404.200195,1.2364,0.7617,0.0993,0.0101,0.8039
14/09/2012,2594.56,5819.92,1460.069946,20479.380859,9097.919922,4353.700195,1.2434,0.7701,0.1,0.0102,0.8118
13/09/2012,2543.22,5782.08,1436.560059,20061.970703,8950.009766,4361.299805,1.2486,0.7751,0.1003,0.0102,0.8109
12/09/2012,2564.8,5792.19,1433.560059,19996.140625,8827.209961,4325.799805,1.2501,0.7781,0.101,0.0102,0.8112
11/09/2012,2557.65,5793.2,1429.130005,19757.369141,8811.330078,4333.700195,1.2527,0.7836,0.1007,0.0101,0.8097
10/09/2012,2528.53,5794.8,1437.920044,19876.410156,8853.19043,4325.799805,1.2502,0.7807,0.102,0.0102,0.8092
07/09/2012,2538.6,5777.34,1432.119995,19537.929688,8821.370117,4312.899902,1.261,0.7915,0.1023,0.0102,0.8137
06/09/2012,2524.95,5657.86,1403.73999,19101.929688,8690.339844,4278.799805,1.2615,0.7934,0.1026,0.0102,0.8082
05/09/2012,2441.81,5672.01,1404.939941,19330.160156,8756.589844,4303.5,1.2629,0.7957,0.1024,0.0101,0.8134
04/09/2012,2436.54,5758.41,1406.540039,19540.929688,8787.969727,4329.700195,1.2618,0.7944,0.1025,0.0102,0.8136
03/09/2012,2463.17,5711.48,1400.069946,19414.619141,8836.610352,4310,1.2618,0.7947,0.1031,0.0101,0.8179
31/08/2012,2440.71,5719.45,1400.069946,19516.949219,8891.75,4315.700195,1.2617,0.7995,0.1029,0.0102,0.823
30/08/2012,2403.8,5743.53,1410.079956,19657.199219,9062.070312,4356.399902,1.2629,0.798,0.1026,0.0102,0.8259
29/08/2012,2434.23,5775.71,1409.319946,19857.609375,9045.730469,4359.399902,1.2587,0.7959,0.1031,0.0102,0.8248
28/08/2012,2442.12,5776.6,1410.439941,19723.300781,9138.509766,4344.200195,1.2629,0.8,0.103,0.0103,0.8289
27/08/2012,2461.82,5776.6,1411.130005,19939.539062,9140.410156,4351.399902,1.2639,0.7993,0.1026,0.0103,0.833
24/08/2012,2434.23,5776.6,1401.98999,19930.449219,9069.950195,4383.700195,1.2622,0.7959,0.1029,0.0104,0.8308
23/08/2012,2429.17,5774.2,1413.48999,19935.130859,9080.669922,4376,1.2671,0.798,0.1034,0.0104,0.8386
22/08/2012,2452.73,5857.52,1413.089966,19996.730469,9150.69043,4383.399902,1.2653,0.8018,0.1044,0.0104,0.8404
21/08/2012,2490.27,5824.37,1418.130005,20111.970703,9165.150391,4364.299805,1.2723,0.81,0.1044,0.0104,0.8457
20/08/2012,2466.32,5852.42,1417.849976,20080.320312,9202.360352,4370.100098,1.2716,0.81,0.1043,0.0103,0.8447
17/08/2012,2471.53,5834.51,1415.839966,20057.310547,9120.219727,4330.200195,1.2731,0.8092,0.1049,0.0103,0.8505
16/08/2012,2456.53,5833.04,1405.569946,20151.689453,8967.110352,4281.200195,1.276,0.8138,0.1046,0.0102,0.8542
15/08/2012,2430.39,5864.78,1403.890015,20125.289062,8960.280273,4292.200195,1.272,0.8116,0.1045,0.0103,0.8508
14/08/2012,2432.29,5831.88,1404.359985,20251.419922,8913.700195,4283.299805,1.2715,0.8109,0.1049,0.0104,0.8526
13/08/2012,2415.96,5847.11,1405.869995,20188.480469,8871.679688,4277.299805,1.2754,0.8138,0.1048,0.0104,0.8585
10/08/2012,2423.22,5851.51,1402.579956,20204.710938,8931.919922,4308.299805,1.2707,0.8127,0.1043,0.0104,0.8593
09/08/2012,2437.04,5845.92,1402.26001,20149.199219,8870.80957,4312.600098,1.2659,0.8087,0.104,0.0104,0.8548
08/08/2012,2432.28,5841.24,1401.22998,20188.880859,8889.379883,4291.600098,1.2599,0.8066,0.104,0.0104,0.8515
07/08/2012,2440.24,5808.77,1394.459961,20033.869141,8714.120117,4272.600098,1.258,0.8065,0.104,0.0105,0.8517
06/08/2012,2399.32,5787.28,1391.040039,20052.5,8683.200195,4221.5,1.2606,0.8065,0.1058,0.0106,0.8528
03/08/2012,2372.58,5662.3,1365.449951,19553.789062,8539.709961,4269.5,1.2731,0.8206,0.1054,0.0105,0.8585
02/08/2012,2263.36,5712.82,1375.130005,19784.150391,8642.889648,4262.799805,1.2705,0.8176,0.1049,0.0105,0.855
01/08/2012,2333.38,5635.28,1379.319946,19646.960938,8622.040039,4269.200195,1.2744,0.8131,0.1052,0.0103,0.853
31/07/2012,2325.72,5693.63,1385.27002,19661.410156,8600.919922,4245.700195,1.2812,0.8157,0.1047,0.0103,0.8563
30/07/2012,2340.31,5627.21,1385.939941,19505.029297,8658.830078,4209.799805,1.2791,0.8125,0.1049,0.0103,0.8515
27/07/2012,2301.23,5573.16,1360.050049,19165.029297,8547.339844,4147.700195,1.2769,0.8143,0.1061,0.0103,0.8461
26/07/2012,2251.05,5498.32,1338.170044,18870.330078,8408.219727,4123.899902,1.2748,0.8229,0.1068,0.0103,0.8483
25/07/2012,2159.09,5499.23,1338.349976,18762.199219,8410.980469,4133.200195,1.2851,0.8288,0.1064,0.0103,0.8475
24/07/2012,2151.54,5533.87,1350.52002,19078.140625,8497.990234,4128.899902,1.2796,0.8256,0.1063,0.0103,0.8467
23/07/2012,2179.31,5651.77,1362.339966,19259.359375,8582.280273,4199.100098,1.2876,0.8249,0.105,0.0102,0.8539
20/07/2012,2237.33,5714.19,1376.51001,19613.779297,8785.870117,4206.700195,1.2801,0.8144,0.105,0.0102,0.8488
19/07/2012,2302.45,5685.77,1373.01001,19393.449219,8795,4123.600098,1.2745,0.8142,0.1049,0.0101,0.8439
18/07/2012,2284.7,5629.09,1363.579956,19452.240234,8796.150391,4140.799805,1.2732,0.8137,0.1051,0.01,0.8382
17/07/2012,2250.75,5662.43,1353.680054,19156.960938,8740.980469,4105.100098,1.2738,0.8149,0.1052,0.0099,0.8347
16/07/2012,2251.96,5666.13,1356.5,19265.339844,8701.349609,4082.199951,1.2708,0.8158,0.1057,0.0099,0.8359
13/07/2012,2259.09,5608.25,1334.810059,19069.359375,8701.349609,4068,1.2646,0.8196,0.1054,0.0099,0.8306
12/07/2012,2228.01,5664.48,1341.290039,19356.789062,8859.389648,4096.5,1.2665,0.817,0.1053,0.0101,0.8374
11/07/2012,2246.23,5664.07,1341.400024,19264.580078,8819.040039,4098,1.2663,0.8163,0.1047,0.0101,0.8314
10/07/2012,2241.85,5627.33,1352.959961,19504.419922,8922.030273,4118.299805,1.2603,0.812,0.1051,0.01,0.8286
09/07/2012,2227.91,5662.63,1354.660034,19634.839844,8922.990234,4157.799805,1.261,0.8147,0.104,0.0099,0.83
06/07/2012,2235.51,5692.63,1367.089966,19752.830078,9052.700195,4169.200195,1.2524,0.8068,0.1029,0.0099,0.8301
05/07/2012,2284.92,5684.47,1373.719971,19757.419922,9078.459961,4172.200195,1.2447,0.7982,0.1023,0.01,0.8202
04/07/2012,2312.41,5687.73,1365.75,19833.839844,9119.69043,4127.200195,1.2442,0.7931,0.1024,0.01,0.8154
03/07/2012,2320.43,5640.64,1365.75,19765.410156,9013.650391,4133,1.2468,0.7947,0.1017,0.01,0.8147
02/07/2012,2292.08,5571.15,1362.329956,19441.460938,9103.790039,4094.600098,1.2383,0.7889,0.1036,0.01,0.8091
29/06/2012,2264.72,5493.06,1330.119995,18996.570312,8811.459961,4044.800049,1.2467,0.8037,0.1033,0.01,0.807
28/06/2012,2157.62,5523.92,1331.52002,19305.740234,8816.070312,4043.199951,1.2478,0.8017,0.1032,0.01,0.8084
27/06/2012,2165.61,5446.96,1320.709961,18990.169922,8677.759766,4013.300049,1.2513,0.8004,0.1031,0.0101,0.8053
26/06/2012,2127.95,5450.65,1314.089966,18850.470703,8671.610352,4027.800049,1.2453,0.7998,0.1026,0.0101,0.8002
25/06/2012,2130.71,5513.69,1334.900024,19019.029297,8837.830078,4048.199951,1.2412,0.7964,0.1027,0.0099,0.8005
22/06/2012,2186.81,5566.36,1325.920044,18992.900391,8733.5,4087.600098,1.2426,0.7968,0.1014,0.0099,0.8009
21/06/2012,2199.42,5622.29,1355.430054,19480.710938,8794.030273,4132.399902,1.2362,0.787,0.1016,0.01,0.8017
20/06/2012,2207.49,5586.31,1358.040039,19551.890625,8739.099609,4123.299805,1.2397,0.7882,0.1025,0.0102,0.803
19/06/2012,2198.01,5491.09,1344.829956,19451.199219,8692.820312,4136.899902,1.2455,0.795,0.1013,0.0102,0.8044
18/06/2012,2155.64,5478.81,1342.420044,19578.130859,8723.549805,4057.300049,1.2359,0.7859,0.1021,0.0103,0.7956
15/06/2012,2181.23,5467.05,1329.189941,18924.089844,8608.429688,4042.199951,1.2313,0.7919,0.1026,0.0103,0.7934
14/06/2012,2148.21,5483.81,1314.880005,18901.710938,8531.400391,4063.800049,1.234,0.7958,0.1031,0.0102,0.791
